SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1428 W Walton St Unit GS,Chicago,IL,60642,180000,1,1.0,CHI - West Town,,,,125,,230,Active,,,https://www.redfin.com/IL/Chicago/1428-W-Walton-St-60642/unit-GS/home/18808814,MRED as Distributed by MLS Grid,11828633,N,Y,41.8990584,-87.6637003
MLS Listing,,Condo/Co-op,415 W Superior St #500,Chicago,IL,60654,1900000,4,4.5,CHI - Near North Side,3400,,2008,125,559,933,Active,,,https://www.redfin.com/IL/Chicago/415-W-Superior-St-60654/unit-500/home/39564383,MRED as Distributed by MLS Grid,11828619,N,Y,41.8953468,-87.6391893
MLS Listing,,Multi-Family (2-4 Unit),1408 W Belle Plaine Ave,Chicago,IL,60613,1300000,8,3.0,CHI - Lake View,,4375,1908,125,,,Active,,,https://www.redfin.com/IL/Chicago/1408-W-Belle-Plaine-Ave-60613/home/186067629,MRED as Distributed by MLS Grid,11823466,N,Y,41.956432,-87.6647595
MLS Listing,,Single Family Residential,9107 S Wabash Ave,Chicago,IL,60619,165000,3,1.5,West Chesterfield,672,,1928,125,246,,Active,,,https://www.redfin.com/IL/Chicago/9107-S-Wabash-Ave-60619/home/13108964,MRED as Distributed by MLS Grid,11828565,N,Y,41.7287898,-87.6220467
MLS Listing,,Condo/Co-op,6835 S Cornell Ave Unit 2S,Chicago,IL,60649,190000,3,2.0,CHI - South Shore,1400,,2006,125,136,392,Active,,,https://www.redfin.com/IL/Chicago/6835-S-Cornell-Ave-60649/unit-2S/home/12623050,MRED as Distributed by MLS Grid,11828530,N,Y,41.7704518,-87.5847291
MLS Listing,,Condo/Co-op,1200 N Lake Shore Dr #905,Chicago,IL,60610,340000,1,1.0,CHI - Near North Side,950,,1912,125,358,1487,Active,,,https://www.redfin.com/IL/Chicago/1200-N-Lake-Shore-Dr-60610/unit-905/home/14123265,MRED as Distributed by MLS Grid,11828495,N,Y,41.9041365,-87.625483
MLS Listing,,Vacant Land,2346 W Jackson Blvd,Chicago,IL,60612,500000,,,CHI - Near West Side,,5227,,125,,,Active,,,https://www.redfin.com/IL/Chicago/2346-W-Jackson-Blvd-60612/home/22794695,MRED as Distributed by MLS Grid,11828454,N,Y,41.8778478,-87.6856186
MLS Listing,,Vacant Land,1743 W 21st St,Chicago,IL,60608,285000,,,CHI - Lower West Side,,3049,,125,,,Active,,,https://www.redfin.com/IL/Chicago/1743-W-21st-St-60608/home/14086333,MRED as Distributed by MLS Grid,11828256,N,Y,41.8538944,-87.6702701
MLS Listing,,Single Family Residential,1633 N Burling St,Chicago,IL,60614,5000000,5,5.0,CHI - Lincoln Park,6555,3000,2015,125,763,,Active,,,https://www.redfin.com/IL/Chicago/1633-N-Burling-St-60614/home/13346513,MRED as Distributed by MLS Grid,11828249,N,Y,41.9119465,-87.6468401
MLS Listing,,Condo/Co-op,2035 W Charleston St #404,Chicago,IL,60647,899000,3,2.0,CHI - Logan Square,1900,,,125,473,360,Active,,,https://www.redfin.com/IL/Chicago/2035-W-Charleston-St-60647/unit-404/home/13356798,MRED as Distributed by MLS Grid,11828200,N,Y,41.919769,-87.679297
MLS Listing,,Condo/Co-op,1755 E 55th St #601,Chicago,IL,60615,199000,2,2.0,CHI - Hyde Park,1800,,1926,125,111,2574,Active,,,https://www.redfin.com/IL/Chicago/1755-E-55th-St-60615/unit-601/home/40285138,MRED as Distributed by MLS Grid,11828193,N,Y,41.7949183,-87.5815604
MLS Listing,,Condo/Co-op,111 W Maple St #1312,Chicago,IL,60610,215000,0,1.0,CHI - Near North Side,550,,1989,125,391,369,Active,,,https://www.redfin.com/IL/Chicago/111-W-Maple-St-60610/unit-1312/home/12792144,MRED as Distributed by MLS Grid,11828190,N,Y,41.9016475,-87.6318546
MLS Listing,,Condo/Co-op,250 E Pearson St #1104,Chicago,IL,60611,395000,1,1.5,CHI - Near North Side,1144,,2003,125,345,715,Active,,,https://www.redfin.com/IL/Chicago/250-E-Pearson-St-60611/unit-1104/home/12562944,MRED as Distributed by MLS Grid,11828136,N,Y,41.8979225,-87.6193321
MLS Listing,,Single Family Residential,3917 N Octavia Ave,Chicago,IL,60634,579000,5,3.5,CHI - Dunning,3145,3750,2009,125,184,,Active,,,https://www.redfin.com/IL/Chicago/3917-N-Octavia-Ave-60634/home/183739492,MRED as Distributed by MLS Grid,11817994,N,Y,41.9512189,-87.809316
MLS Listing,,Condo/Co-op,1516 N State Pkwy Unit 16C,Chicago,IL,60610,325000,2,2.0,CHI - Near North Side,1200,,1978,125,271,1413,Active,,,https://www.redfin.com/IL/Chicago/1516-N-State-Pkwy-60610/unit-16C/home/14114570,MRED as Distributed by MLS Grid,11828072,N,Y,41.9099528,-87.6291686
MLS Listing,,Condo/Co-op,21 E Huron St #4801,Chicago,IL,60611,3850000,4,4.5,CHI - Near North Side,5143,,2005,125,749,7142,Active,,,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-4801/home/12648104,MRED as Distributed by MLS Grid,11827166,N,Y,41.8945104,-87.6271139
MLS Listing,,Multi-Family (5+ Unit),9524-26 S Avenue Ave N,Chicago,IL,60617,310000,16,8.0,CHI - East Side,,,1900,125,,,Active,,,https://www.redfin.com/IL/Chicago/9524-S-Avenue-N-60617/home/13045132,MRED as Distributed by MLS Grid,11827910,N,Y,41.722199,-87.5391798
MLS Listing,,Multi-Family (5+ Unit),451 E 107th St,Chicago,IL,60628,1550000,24,,CHI - Roseland,,20000,1963,126,,,Active,,,https://www.redfin.com/IL/Chicago/451-E-107th-St-60628/home/13080286,MRED as Distributed by MLS Grid,11707317,N,Y,41.6997851,-87.6115543
MLS Listing,,Vacant Land,5537 S Lafayette Ave,Chicago,IL,60621,29901,,,CHI - Washington Park,,2178,,126,,,Active,,,https://www.redfin.com/IL/Chicago/5537-S-Lafayette-Ave-60621/home/13942388,MRED as Distributed by MLS Grid,11827884,N,Y,41.79318,-87.626455
MLS Listing,,Single Family Residential,9124 S Dobson Ave,Chicago,IL,60619,205000,3,1.5,CHI - Burnside,1100,,1961,126,186,,Active,,,https://www.redfin.com/IL/Chicago/9124-S-Dobson-Ave-60619/home/13113104,MRED as Distributed by MLS Grid,11827870,N,Y,41.7286294,-87.5989069
MLS Listing,,Vacant Land,541 N Kedzie Ave,Chicago,IL,60612,59000,,,CHI - Humboldt Park,,3125,,126,,,Active,,,https://www.redfin.com/IL/Chicago/541-N-Kedzie-Ave-60612/home/13260203,MRED as Distributed by MLS Grid,11827866,N,Y,41.8915778,-87.7061884
MLS Listing,,Single Family Residential,7603 S Vernon Ave,Chicago,IL,60619,150000,5,1.5,CHI - Greater Grand Crossing,1525,10890,1915,126,98,,Active,,,https://www.redfin.com/IL/Chicago/7603-S-Vernon-Ave-60619/home/13917166,MRED as Distributed by MLS Grid,11827840,N,Y,41.7564125,-87.6135661
MLS Listing,,Condo/Co-op,231 W 18th St Unit 5B,Chicago,IL,60616,305000,3,2.0,CHI - Armour Square,900,,2009,126,339,200,Active,,,https://www.redfin.com/IL/Chicago/231-W-18th-St-60616/unit-5B/home/175660781,MRED as Distributed by MLS Grid,11827742,N,Y,41.857476,-87.6332484
MLS Listing,,Condo/Co-op,195 N Harbor Dr #203,Chicago,IL,60601,689999,3,2.5,Park Shore Condos,1600,,1991,126,431,1022,Active,,,https://www.redfin.com/IL/Chicago/195-N-Harbor-Dr-60601/unit-203/home/14093044,MRED as Distributed by MLS Grid,11820623,N,Y,41.8856515,-87.6149036
MLS Listing,,Condo/Co-op,6617 S Ingleside Ave Unit 1S,Chicago,IL,60637,188000,2,2.0,CHI - Woodlawn,,,2008,126,,182,Active,,,https://www.redfin.com/IL/Chicago/6617-S-Ingleside-Ave-60637/unit-1S/home/13066753,MRED as Distributed by MLS Grid,11825883,N,Y,41.7744389,-87.6018489
MLS Listing,,Multi-Family (2-4 Unit),4146 W Cermak Rd,Chicago,IL,60623,219000,4,2.0,CHI - North Lawndale,,3750,1910,126,,,Active,,,https://www.redfin.com/IL/Chicago/4146-W-Cermak-Rd-60623/home/183902357,MRED as Distributed by MLS Grid,11827526,N,Y,41.8518169,-87.72912
MLS Listing,,Condo/Co-op,159 E Walton Pl Unit 20B,Chicago,IL,60611,2000000,3,3.5,Palmolive Building Landmark,3172,,1929,126,631,4070,Active,,,https://www.redfin.com/IL/Chicago/159-E-Walton-Pl-60611/unit-20B/home/12604644,MRED as Distributed by MLS Grid,11827459,N,Y,41.8997872,-87.6234987
MLS Listing,,Single Family Residential,3216 N Narragansett Ave,Chicago,IL,60634,340000,2,2.0,CHI - Dunning,1548,4356,1961,126,220,,Active,,,https://www.redfin.com/IL/Chicago/3216-N-Narragansett-Ave-60634/home/13467587,MRED as Distributed by MLS Grid,11827369,N,Y,41.9388524,-87.786344
MLS Listing,,Single Family Residential,1903 N Howe St,Chicago,IL,60614,3295000,5,4.5,CHI - Lincoln Park,6600,3001,2003,126,499,,Active,,,https://www.redfin.com/IL/Chicago/1903-N-Howe-St-60614/home/12574572,MRED as Distributed by MLS Grid,11827301,N,Y,41.9162078,-87.6445666
MLS Listing,,Condo/Co-op,310 S Michigan Ave #2502,Chicago,IL,60604,4649000,3,3.5,CHI - Loop,3817,,1924,126,1218,4118,Active,,,https://www.redfin.com/IL/Chicago/310-S-Michigan-Ave-60604/unit-2502/home/45513719,MRED as Distributed by MLS Grid,11812064,N,Y,41.8778248,-87.6246019
MLS Listing,,Vacant Land,1836-1914 S Wabash Ave,Chicago,IL,60616,5750000,,,CHI - Near South Side,,43078,,126,,,Active,,,https://www.redfin.com/IL/Chicago/1836-S-Wabash-Ave-60616/home/186054440,MRED as Distributed by MLS Grid,11827259,N,Y,41.85667,-87.6262828
MLS Listing,,Condo/Co-op,5510 S Woodlawn Ave #202,Chicago,IL,60637,230000,2,1.0,CHI - Hyde Park,900,,1951,126,256,340,Active,,,https://www.redfin.com/IL/Chicago/5510-S-Woodlawn-Ave-60637/unit-202/home/183829872,MRED as Distributed by MLS Grid,11827173,N,Y,41.794628,-87.5969618
MLS Listing,,Condo/Co-op,800 N Michigan Ave #4601,Chicago,IL,60611,3650000,3,4.5,CHI - Near North Side,5200,,2000,126,702,3802,Active,,,https://www.redfin.com/IL/Chicago/800-N-Michigan-Ave-60611/unit-4601/home/12754008,MRED as Distributed by MLS Grid,11827141,N,Y,41.8971181,-87.6255019
MLS Listing,,Vacant Land,3735 W Belmont Ave,Chicago,IL,60618,1195000,,,CHI - Avondale,,8125,,126,,,Active,,,https://www.redfin.com/IL/Chicago/3735-W-Belmont-Ave-60618/home/184008056,MRED as Distributed by MLS Grid,11827114,N,Y,41.9389172,-87.7211483
MLS Listing,,Condo/Co-op,3711 S Damen Ave #2,Chicago,IL,60609,285000,2,2.5,CHI - McKinley Park,1100,,2005,126,259,200,Active,,,https://www.redfin.com/IL/Chicago/3711-S-Damen-Ave-60609/unit-2/home/26821869,MRED as Distributed by MLS Grid,11827072,N,Y,41.8263598,-87.6748526
MLS Listing,,Condo/Co-op,899 S Plymouth Ct #1108,Chicago,IL,60605,249900,1,1.0,Dearborn Park,950,,1980,126,263,786,Active,,,https://www.redfin.com/IL/Chicago/899-S-Plymouth-Ct-60605/unit-1108/home/14090951,MRED as Distributed by MLS Grid,11810391,N,Y,41.8708159,-87.6282752
MLS Listing,,Vacant Land,1348 W Augusta Blvd,Chicago,IL,60642,380000,,,CHI - West Town,,2178,,126,,,Active,,,https://www.redfin.com/IL/Chicago/1348-W-Augusta-Blvd-60642/home/147820961,MRED as Distributed by MLS Grid,11827065,N,Y,41.8999972,-87.662001
MLS Listing,,Single Family Residential,2325 N Geneva Ter,Chicago,IL,60614,2500000,4,2.5,CHI - Lincoln Park,2376,8093,1882,126,1052,,Active,,,https://www.redfin.com/IL/Chicago/2325-N-Geneva-Ter-60614/home/13351030,MRED as Distributed by MLS Grid,11827023,N,Y,41.92444,-87.6435607
MLS Listing,,Condo/Co-op,860 N Lake Shore Dr Unit 3K,Chicago,IL,60611,475000,2,2.0,Mies Van Der Rohe,1600,,1951,126,297,1228,Active,,,https://www.redfin.com/IL/Chicago/860-N-Lake-Shore-Dr-60611/unit-3K/home/18984538,MRED as Distributed by MLS Grid,11826916,N,Y,41.8986487,-87.618908
MLS Listing,,Single Family Residential,1629 E 92nd St,Chicago,IL,60617,230000,3,2.0,CHI - Calumet Heights,1300,3125,,127,177,,Active,,,https://www.redfin.com/IL/Chicago/1629-E-92nd-St-60617/home/13116958,MRED as Distributed by MLS Grid,11776241,N,Y,41.7276135,-87.5837798
MLS Listing,,Single Family Residential,721 Oriole Ave,Park Ridge,IL,60068,925000,5,3.5,Park Ridge,3600,7143,2007,127,257,,Active,,,https://www.redfin.com/IL/Park-Ridge/721-Oriole-Ave-60068/home/13652318,MRED as Distributed by MLS Grid,11826793,N,Y,42.0214274,-87.8166168
MLS Listing,,Multi-Family (5+ Unit),5700 S Saint Louis Ave,Chicago,IL,60629,950000,16,8.0,,,7500,1960,127,,,Active,,,https://www.redfin.com/IL/Chicago/Undisclosed-address-60629/home/14011593,MRED as Distributed by MLS Grid,11826789,N,Y,41.7895701,-87.7109941
MLS Listing,,Vacant Land,4142 W Roosevelt Rd,Chicago,IL,60624,99000,,,CHI - North Lawndale,,6250,,127,,,Active,,,https://www.redfin.com/IL/Chicago/4142-W-Roosevelt-Rd-60624/home/17557623,MRED as Distributed by MLS Grid,11826699,N,Y,41.866376,-87.729221
MLS Listing,,Single Family Residential,6707 S Euclid Ave,Chicago,IL,60649,483900,3,1.5,Jackson Park Highlands,2553,,1955,128,190,,Active,,,https://www.redfin.com/IL/Chicago/6707-S-Euclid-Ave-60649/home/13927501,MRED as Distributed by MLS Grid,11826579,N,Y,41.7731722,-87.577385
MLS Listing,,Condo/Co-op,175 E Delaware Pl #9102,Chicago,IL,60611,1920000,2,2.5,CHI - Near North Side,1919,,1970,128,1001,2069,Active,,,https://www.redfin.com/IL/Chicago/175-E-Delaware-Pl-60611/unit-9102/home/14117634,MRED as Distributed by MLS Grid,11826571,N,Y,41.8989444,-87.6227945
MLS Listing,,Condo/Co-op,300 N State St #4209,Chicago,IL,60654,310000,1,1.0,CHI - Near North Side,725,,1962,128,428,724,Active,,,https://www.redfin.com/IL/Chicago/300-N-State-St-60654/unit-4209/home/14099644,MRED as Distributed by MLS Grid,11826414,N,Y,41.8881116,-87.628363
MLS Listing,,Condo/Co-op,5711 S Calumet Ave Unit 2S,Chicago,IL,60637,205999,3,1.5,CHI - Washington Park,1800,,,128,114,407,Active,,,https://www.redfin.com/IL/Chicago/5711-S-Calumet-Ave-60637/unit-2S/home/12624186,MRED as Distributed by MLS Grid,11826376,N,Y,41.7908092,-87.61725
MLS Listing,,Condo/Co-op,7234 W North Ave #1103,Elmwood Park,IL,60707,81600,0,1.0,Elmwood Park,500,,1968,128,163,282,Active,,,https://www.redfin.com/IL/Elmwood-Park/7234-W-North-Ave-60707/unit-1103/home/13521824,MRED as Distributed by MLS Grid,11826365,N,Y,41.9091423,-87.8077989
MLS Listing,,Parking,225 N Columbus Dr Unit LL2-108,Chicago,IL,60601,69000,,,CHI - Loop,,296,,128,,97,Active,,,https://www.redfin.com/IL/Chicago/225-N-Columbus-Dr-60601/unit-LL2-108/home/186043428,MRED as Distributed by MLS Grid,11826281,N,Y,41.8864623,-87.6201026
MLS Listing,,Condo/Co-op,5014 S King Dr Unit 3W,Chicago,IL,60615,200000,2,2.0,CHI - Grand Boulevard,1100,,1901,128,182,358,Active,,,https://www.redfin.com/IL/Chicago/5014-S-King-Dr-60615/unit-3W/home/26823939,MRED as Distributed by MLS Grid,11826259,N,Y,41.803336,-87.6170321
MLS Listing,,Multi-Family (2-4 Unit),1719 W Greenleaf Ave,Chicago,IL,60626,649500,10,5.0,CHI - Rogers Park,,6125,1900,129,,,Active,,,https://www.redfin.com/IL/Chicago/1719-W-Greenleaf-Ave-60626/home/13571424,MRED as Distributed by MLS Grid,11823261,N,Y,42.0099612,-87.6730807
MLS Listing,,Condo/Co-op,330 S Michigan Ave #2006,Chicago,IL,60604,499000,2,2.5,CHI - Loop,1600,,1911,129,312,1635,Active,,,https://www.redfin.com/IL/Chicago/330-S-Michigan-Ave-60604/unit-2006/home/12751444,MRED as Distributed by MLS Grid,11825832,N,Y,41.877479,-87.6245598
MLS Listing,,Condo/Co-op,33 W Delaware Pl Unit 19E,Chicago,IL,60610,185000,0,1.0,Delaware Place,550,,1986,129,336,509,Active,,,https://www.redfin.com/IL/Chicago/33-W-Delaware-Pl-60610/unit-19E/home/12664686,MRED as Distributed by MLS Grid,11825694,N,Y,41.8990064,-87.6293532
MLS Listing,,Vacant Land,5534 S Michigan Ave,Chicago,IL,60637,110000,,,CHI - Washington Park,,3125,,129,,,Active,,,https://www.redfin.com/IL/Chicago/5534-S-Michigan-Ave-60637/home/22673035,MRED as Distributed by MLS Grid,11825572,N,Y,41.7933107,-87.6228219
MLS Listing,,Single Family Residential,3024 E 97th St,Chicago,IL,60617,199900,3,2.5,Vets Park,1497,,1965,129,134,,Active,,,https://www.redfin.com/IL/Chicago/3024-E-97th-St-60617/home/13043176,MRED as Distributed by MLS Grid,11825430,N,Y,41.7193586,-87.5500345
MLS Listing,,Single Family Residential,1649 S Karlov Ave,Chicago,IL,60623,139000,4,1.0,CHI - North Lawndale,1100,3125,,129,126,,Active,,,https://www.redfin.com/IL/Chicago/1649-S-Karlov-Ave-60623/home/13234622,MRED as Distributed by MLS Grid,11825317,N,Y,41.8573923,-87.727093
MLS Listing,,Single Family Residential,8149 S Woodlawn Ave,Chicago,IL,60619,80000,3,1.0,CHI - Avalon Park,756,,,129,106,,Active,,,https://www.redfin.com/IL/Chicago/8149-S-Woodlawn-Ave-60619/home/147836401,MRED as Distributed by MLS Grid,11825313,N,Y,41.7462753,-87.5951256
MLS Listing,,Condo/Co-op,8000 S Phillips Ave Unit 2N,Chicago,IL,60617,104900,3,2.0,,,,1924,129,,350,Active,,,https://www.redfin.com/IL/Chicago/Undisclosed-address-60617/home/12731998,MRED as Distributed by MLS Grid,11825305,N,Y,41.7497795,-87.5653223
MLS Listing,,Single Family Residential,8105 S Euclid Ave,Chicago,IL,60617,252000,4,1.5,CHI - South Chicago,1228,4325,1924,129,205,,Active,,,https://www.redfin.com/IL/Chicago/8105-S-Euclid-Ave-60617/home/13220619,MRED as Distributed by MLS Grid,11825267,N,Y,41.7477297,-87.5769114
MLS Listing,,Single Family Residential,12640 S Princeton Ave,Chicago,IL,60628,155000,3,1.5,CHI - West Pullman,1300,3125,1957,129,119,,Active,,,https://www.redfin.com/IL/Chicago/12640-S-Princeton-Ave-60628/home/13053782,MRED as Distributed by MLS Grid,11825230,N,Y,41.6640403,-87.6297226
MLS Listing,,Condo/Co-op,270 E Pearson St #303,Chicago,IL,60611,1399000,2,2.0,Belvedere,1940,,2005,129,721,1664,Active,,,https://www.redfin.com/IL/Chicago/270-E-Pearson-St-60611/unit-303/home/12636627,MRED as Distributed by MLS Grid,11825198,N,Y,41.8978733,-87.6188307
MLS Listing,,Multi-Family (5+ Unit),17-21 N Latrobe Ave,Chicago,IL,60644,699000,13,12.0,CHI - Austin,,6250,,129,,,Active,,,https://www.redfin.com/IL/Chicago/17-N-Latrobe-Ave-60644/home/13262975,MRED as Distributed by MLS Grid,11825197,N,Y,41.8809534,-87.75594
MLS Listing,,Single Family Residential,9407 S Rhodes Ave,Chicago,IL,60619,299900,5,2.0,CHI - Roseland,1102,3125,,130,272,,Active,,,https://www.redfin.com/IL/Chicago/9407-S-Rhodes-Ave-60619/home/13109340,MRED as Distributed by MLS Grid,11825062,N,Y,41.7235123,-87.6102652
MLS Listing,,Townhouse,6218 S Woodlawn Ave Unit D,Chicago,IL,60637,735000,3,2.5,CHI - Woodlawn,2250,,2023,130,327,115,Active,,,https://www.redfin.com/IL/Chicago/6218-S-Woodlawn-Ave-60637/unit-D/home/186029604,MRED as Distributed by MLS Grid,11820419,N,Y,41.7816887,-87.5966068
MLS Listing,,Condo/Co-op,300 N State St #3028,Chicago,IL,60654,225000,1,1.0,CHI - Near North Side,725,,1962,130,310,645,Active,,,https://www.redfin.com/IL/Chicago/300-N-State-St-60654/unit-3028/home/14100196,MRED as Distributed by MLS Grid,11824975,N,Y,41.8881116,-87.628363
MLS Listing,,Condo/Co-op,3100 W Diversey Ave Unit 1S,Chicago,IL,60647,250000,2,1.5,CHI - Avondale,1077,,2004,130,232,270,Active,,,https://www.redfin.com/IL/Chicago/3100-W-Diversey-Ave-60647/unit-1S/home/18943273,MRED as Distributed by MLS Grid,11824913,N,Y,41.932272,-87.705144
MLS Listing,,Townhouse,6218 S Woodlawn Ave Unit H,Chicago,IL,60637,759000,3,2.5,CHI - Woodlawn,2300,,2023,130,330,115,Active,,,https://www.redfin.com/IL/Chicago/6218-S-Woodlawn-Ave-60637/unit-H/home/175251977,MRED as Distributed by MLS Grid,11820430,N,Y,41.7816887,-87.5966068
MLS Listing,,Single Family Residential,1935 N Kenmore Ave,Chicago,IL,60614,3200000,5,4.5,CHI - Lincoln Park,,2400,2023,130,,,Active,,,https://www.redfin.com/IL/Chicago/1935-N-Kenmore-Ave-60614/home/13351514,MRED as Distributed by MLS Grid,11751997,N,Y,41.9171048,-87.6539187
MLS Listing,,Single Family Residential,9636 S Wentworth Ave,Chicago,IL,60628,199900,4,2.0,CHI - Roseland,1556,3049,1964,130,128,,Active,,,https://www.redfin.com/IL/Chicago/9636-S-Wentworth-Ave-60628/home/13092405,MRED as Distributed by MLS Grid,11824841,N,Y,41.7187425,-87.6288858
MLS Listing,,Single Family Residential,7223 S Whipple St,Chicago,IL,60629,249000,3,1.5,CHI - Chicago Lawn,1408,3750,1951,130,177,,Active,,,https://www.redfin.com/IL/Chicago/7223-S-Whipple-St-60629/home/13985350,MRED as Distributed by MLS Grid,11824833,N,Y,41.7619242,-87.6987987
MLS Listing,,Single Family Residential,2449 W Superior St,Chicago,IL,60612,1495000,4,4.5,CHI - West Town,,3000,2010,130,,,Active,,,https://www.redfin.com/IL/Chicago/2449-W-Superior-St-60612/home/13261174,MRED as Distributed by MLS Grid,11824770,N,Y,41.8945876,-87.6887174
MLS Listing,,Condo/Co-op,5820 N Clark St #403,Chicago,IL,60660,685000,2,2.0,CHI - Edgewater,,,2017,130,,367,Active,,,https://www.redfin.com/IL/Chicago/5820-N-Clark-St-60660/unit-403/home/171312538,MRED as Distributed by MLS Grid,11824694,N,Y,41.9875206,-87.6700182
MLS Listing,,Multi-Family (2-4 Unit),13910 S Chippewa Ave,Burnham,IL,60633,180000,5,2.0,Burnham,,,1968,130,,,Active,,,https://www.redfin.com/IL/Burnham/13910-S-Chippewa-Ave-60633/home/12902526,MRED as Distributed by MLS Grid,11824580,N,Y,41.6425261,-87.5413866
MLS Listing,,Single Family Residential,3015 N 78th Ct,Elmwood Park,IL,60707,379900,3,1.5,Elmwood Park,1100,5760,1950,130,345,,Active,,,https://www.redfin.com/IL/Elmwood-Park/3015-N-78th-Ct-60707/home/13540179,MRED as Distributed by MLS Grid,11824537,N,Y,41.9348103,-87.8222799
MLS Listing,,Condo/Co-op,2700 N Lakeview Ave #2,Chicago,IL,60614,3995000,4,2.5,CHI - Lincoln Park,5200,,1915,130,768,900,Active,,,https://www.redfin.com/IL/Chicago/2700-N-Lakeview-Ave-60614/unit-2/home/144823547,MRED as Distributed by MLS Grid,11824403,N,Y,41.931396,-87.6398189
MLS Listing,,Condo/Co-op,1415 N Dearborn St Unit 9A,Chicago,IL,60610,270000,2,2.0,CHI - Near North Side,,,1973,130,,1263,Active,,,https://www.redfin.com/IL/Chicago/1415-N-Dearborn-St-60610/unit-9A/home/14114467,MRED as Distributed by MLS Grid,11824379,N,Y,41.9082511,-87.6297466
MLS Listing,,Condo/Co-op,2700 N Lakeview Ave #1,Chicago,IL,60614,5995000,5,5.0,CHI - Lincoln Park,6400,,1915,130,937,1000,Active,,,https://www.redfin.com/IL/Chicago/2700-N-Lakeview-Ave-60614/unit-1/home/144816024,MRED as Distributed by MLS Grid,11824399,N,Y,41.931396,-87.6398189
MLS Listing,,Condo/Co-op,900 N Lake Shore Dr #2809,Chicago,IL,60611,425000,1,2.0,CHI - Near North Side,1180,,1955,130,360,1234,Active,,,https://www.redfin.com/IL/Chicago/900-N-Lake-Shore-Dr-60611/unit-2809/home/14120330,MRED as Distributed by MLS Grid,11824354,N,Y,41.8994933,-87.6195817
